HITId	tweet	sentiment	directness	annotator_sentiment	target	group	hate
1982	buncha called shithole countries sure sending shitty fuckin people... last week @url	offensive	indirect	sadness_indifference	other	other	True
3432	@user @user career criminal chinaman regular talker mention audibly enough last quarter 2014 al @url	offensive	indirect	anger_confusion_sadness_fear_disgust	origin	other	True
1880	@user @user @user countries civilised others lolhave seen shithole @url	offensive	indirect	anger_confusion	origin	other	True
3220	@user hey nigger lover whats up@user	offensive_hateful	direct	sadness_indifference	origin	individual	True
4498	@user cunt got stutter suhin?	offensive	direct	anger_confusion_sadness_indifference_disgust	gender	women	True
5526	@user  cunt played nakamura winger anaw refusal play 442	offensive	indirect	sadness_disgust	other	women	True
5351	yeah whatd wear meet her? shes cunt thinks shes tough af... _ umm yeah bet lol @url	normal	indirect	anger_shock	religion	women	False
4280	@user shut ur whore mouth poor ass faggot	offensive	indirect	anger_confusion_sadness_shock_disgust	sexual_orientation	other	True
5636	fucking twat joke	offensive	indirect	anger_indifference	gender	women	True
5105	people go instant retard told firmly leave?	normal	indirect	confusion_disgust	disability	special_needs	False
119	sounds fucking retarded. idiots seriously get kick shit? jesus...	offensive	indirect	shock_indifference	disability	special_needs	True
2300	two people street walk past chorus chink ching chong limp dick racism. extre @url	offensive	indirect	anger_disgust	origin	asians	True
4901	playing lol jk im faggot	offensive	indirect	anger_confusion_sadness_indifference_disgust	sexual_orientation	gay	True
2726	u look like dyke @url	hateful	indirect	anger_fear_shock_sadness_disgust	sexual_orientation	left_wing_people	True
4012	@user @user would win:n1 formerly lewd weeb trans grill 1 mongol steppe nomad	offensive	indirect	anger_disgust	disability	special_needs	True
4434	@user nigga u retarded?	offensive	indirect	anger_disgust	disability	special_needs	True
3705	@user problem careless foreigner! go back come from.	offensive	indirect	anger_fear_shock_indifference_sadness	origin	other	True
3937	@user @user short sweet! ... mean tweet little twat 	offensive_disrespectful	indirect	anger_confusion	gender	women	True
522	herenni two parts/a personnboricua/spicnpast presentnalive oppressedngiven cultural beautyn. . . @url	offensive	indirect	anger_indifference	other	other	True
501	always nights stopped drinking feel fine morning ones cunt ya	fearful_hateful	indirect	anger_confusion_fear_shock_disgust	gender	women	True
900	flying faggot @url	offensive	indirect	anger_confusion_sadness_shock_indifference	sexual_orientation	gay	True
2111	share lucky giant mongol no. 2 pencil pass upcat!!! @user @url	offensive	indirect	sadness_indifference	disability	special_needs	True
4276	dave roberts fucking retarded	offensive	indirect	anger_fear_sadness_disgust	other	special_needs	True
238	trot cinema watch burn stage fucker chanting 2!3! might throw twat @url	offensive	indirect	anger_confusion_sadness_shock_disgust	other	other	True
195	@user u dad fucking retard	offensive_disrespectful	direct	indifference_disgust	disability	special_needs	True
1518	manny spic machado	offensive	indirect	anger_sadness	origin	other	True
1026	sir fucking cunt! @url	offensive	direct	anger_sadness_shock_indifference_disgust	other	individual	True
2338	look man i'm sorry i'm faggot hoe	offensive_hateful	indirect	sadness_disgust	sexual_orientation	other	True
84	@user fuck mongy bin dipper	offensive	indirect	anger_confusion_fear_shock_indifference	disability	special_needs	True
907	anyone getting pissed man u fans one tweet need stand down. one stupid twat looking fame. @url	normal	indirect	confusion_disgust	gender	other	False
2147	@user @user 1 faggot	fearful_hateful	indirect	shock_disgust	sexual_orientation	gay	True
3824	@user retarded nihilist	hateful_normal	indirect	confusion_fear_shock_indifference_sadness	origin	women	True
2299	absolute cunt human @url	offensive	indirect	anger_disgust	disability	special_needs	True
2326	dems taken america far socialist nwo pc shithole we're havin' re-litigate basic common sense @url	offensive	indirect	confusion_fear_shock_sadness_disgust	other	left_wing_people	True
4945	@user really one kys faggot kids huh	offensive	direct	anger_confusion_sadness_indifference_disgust	sexual_orientation	women	True
1721	@user buncha people shithole countries coming bring economy free healthcare. @url	hateful	indirect	anger_confusion_sadness_shock_indifference	origin	special_needs	True
2395	people retarded ( bad reviews @url	offensive	indirect	sadness_disgust	other	special_needs	True
4628	i'm fucking screaming sis actually changed name nigger quarter	offensive	indirect	confusion_sadness	origin	special_needs	True
3555	steven taylor twat. nnross aloisi going mental.#brivwel	offensive	direct	sadness_indifference	other	women	True
3790	camera quality snap retarded take cool photo actually comes trash 	abusive_offensive_disrespectful_normal	indirect	anger_confusion_sadness_indifference	disability	special_needs	True
2486	@user @user incoherent twat	offensive	indirect	anger_fear_shock_sadness_disgust	gender	women	True
436	@user fuck defector.nla garbage town garbage fanbase.nalso fuck ginger-bearded twat turner.	offensive	indirect	anger_fear	origin	women	True
4641	idgaf talk talk im retarded 	offensive	indirect	anger_sadness	disability	special_needs	True
187	golden visas: wealthy immigrants abuse quebec's immigration pro... @url via @user	normal	indirect	anger_confusion_shock_indifference_disgust	origin	women	False
4269	@user can't say acting mature call 'sad retard' nnyou'll learn one day boss ahaha	hateful	indirect	confusion_sadness_shock_indifference_disgust	disability	special_needs	True
4486	photo called dyke spic spat face broke arm @url	fearful_offensive_hateful_disrespectful_normal	indirect	sadness_shock	sexual_orientation	other	True
5261	8 months dvla finally reissued license atos twat reported me.nnvindication 	fearful	indirect	anger_fear_indifference_sadness	gender	other	True
4375	-sighed. please stop saying ching chong. really racist mean. put pinky fuck u lolol sig @url	normal	indirect	confusion_fear	origin	muslims	False
3732	@user devious dangerous narcissistic autocratic slimy little twat.	normal	indirect	sadness_shock	gender	individual	False
1542	*high pitched ching chong* @url	offensive	indirect	anger_confusion_shock_indifference_disgust	origin	asians	True
1153	people waste time arguing covenant rules group retarded.	offensive	indirect	sadness_shock	disability	special_needs	True
3926	@user @user @user look blexit retard!	offensive	indirect	sadness_indifference	disability	special_needs	True
3694	jew baiting retard shoots random synagogue instead someone actually deserves	offensive	indirect	anger_disgust	disability	special_needs	True
2815	@user check twat. @url	offensive	indirect	shock_disgust	other	other	True
4872	#magabomber not:nmexicannblacknasylum seekernmuslimncitizen shithole countryncitizen terrorist country @url	offensive_hateful	indirect	anger_indifference	origin	other	True
5180	people soon learn i'm really retarded play ... deal ....	offensive_normal	indirect	confusion_sadness_shock_indifference_disgust	disability	special_needs	True
1932	@user @user hes hun good computers. ignore twat	hateful_normal	indirect	sadness_disgust	gender	women	True
4769	lesbian twitter! nnis difference stud dyke? ? lol serious question	fearful_normal	indirect	anger_indifference	other	other	True
2530	@user shut egocentric twat. loathe unprincipled people like	offensive	indirect	anger_disgust	gender	special_needs	True
3484	saw dyke look like lil boosie kinda fine though	normal	indirect	sadness_indifference	other	special_needs	False
5087	sad std daily raghead news muslims sand people! fight time bible says so! point! @url	offensive	indirect	fear_indifference	religion	other	True
1360	@user @user @user @user @user	normal	indirect	anger_sadness_shock_indifference_disgust	other	other	False
256	@user @user pretty much hes little dick faggot needs ass beat reality check ain't shit	offensive_hateful	direct	confusion_fear_shock_indifference_sadness	sexual_orientation	individual	True
2251	cunt @url	fearful_offensive_hateful_disrespectful_normal	indirect	anger_confusion_fear_shock_disgust	other	other	True
3063	swear whenever go class vandy see black people theyre thinking nigger here??	hateful_disrespectful	indirect	anger_confusion_fear_indifference_disgust	origin	african_descent	True
1340	nothing makes laugh harder niggas call black people nigger blacks	offensive	indirect	fear_shock_indifference_sadness_disgust	origin	refugees	True
3628	@user yup thatll trade winnie extra 500 refugees	offensive	indirect	anger_disgust	origin	special_needs	True
1289	@user order cortado. similar tad stronger sound like twat 	offensive	indirect	anger_sadness_shock_indifference_disgust	other	other	True
3912	build movement idea ok hate muslims mexicans people shithole countries suc @url	fearful_abusive_offensive_hateful_normal	indirect	anger_confusion	religion	muslims	True
5033	happened country even bullies scared meet retard traditional home court?	offensive	indirect	anger_disgust	other	other	True
1639	thank fuck get vardyaubalacca tearing enjoy sitting bench vardy yr shits mongy fucker 	offensive	indirect	shock_disgust	disability	other	True
3015	@user hahahahahaha wake miggs ya fucking retard	hateful	indirect	anger_sadness	disability	left_wing_people	True
743	@user @user @user cunt	offensive	indirect	confusion_indifference	other	women	True
1641	mitch mcconnell affair shithole countries!	offensive_disrespectful	indirect	shock_disgust	origin	other	True
2405	@user matt dad judge...you privileged twat.	abusive_offensive_hateful_disrespectful_normal	indirect	anger_indifference	other	women	True
4590	@user well yeah faggot	hateful	indirect	anger_sadness	origin	other	True
4355	#desperatedems messed suspicious packages bomb threat narrative way trum @url	offensive	indirect	sadness_indifference	other	other	True
1649	@user shut negro	abusive_hateful	direct	confusion_fear_shock_indifference_disgust	origin	african_descent	True
2245	amazing america called melting pot can't female president shithole countries can... hmm @url	normal	indirect	anger_indifference	origin	other	False
3285	@user ask qualify shithole countries - including uk: despite brexit @url	fearful_normal	indirect	anger_confusion_fear_shock_indifference	origin	other	True
3751	@user never twat	normal	indirect	anger_sadness	other	other	False
3073	@user @user @user mean like woman along illegal aliens dead people voted f @url	normal	indirect	anger_indifference	origin	other	False
1196	like conspiracy theorist alt-right terrorist cunt gives fuck palestinians.	offensive	indirect	anger_sadness_shock_indifference_disgust	gender	women	True
5195	@user @user @user want talk 1500 immigrants children missing k @url	normal	indirect	fear_disgust	origin	other	False
110	@user fuck faggot	normal	direct	indifference_disgust	sexual_orientation	women	False
4723	@user i'm retarded. know u referring lol still. he's still baby &amp; still halloween u need chill.	normal	indirect	confusion_fear_shock_indifference_disgust	other	other	False
1712	@user @user white areas though reminds trump/shithole countries' stuff	fearful_normal	indirect	confusion_disgust	origin	other	True
2880	@user maybe they're really retarded self aware.	abusive_disrespectful	indirect	anger_sadness_shock_indifference_disgust	disability	special_needs	True
1738	@user well fuckin retard guess basic facts would make annoyed	offensive	indirect	anger_sadness_shock_indifference_disgust	disability	special_needs	True
1366	@user @user stupid twat needs give back freedoms others fought for. stupid pos. h @url	offensive	indirect	sadness_indifference	gender	women	True
2148	desc urself using ' e h r ' respectively _ e : energeticns : stupudnt : toocutenh : hypernr : retardednif u wan @url	offensive	indirect	anger_fear_indifference_sadness_disgust	disability	special_needs	True
1717	bring disease	fearful_hateful	indirect	anger_confusion_sadness_shock_indifference	other	other	True
1125	@user rainmaker blackbelly makes want dienlike fuck huge retarded shape @url	offensive	indirect	confusion_sadness_shock_indifference_disgust	disability	special_needs	True
5015	nah nah bully retarded ahh fortnite players @url	offensive	indirect	anger_indifference	disability	special_needs	True
2266	@user negro pls. u know u negro one. sry	fearful_abusive_hateful_disrespectful_normal	indirect	indifference_disgust	origin	women	True
2212	@user @user @user one wanted mongy mel morris sell up? suppose he's main man @url	abusive_offensive_hateful_disrespectful_normal	indirect	anger_sadness	origin	special_needs	True
4853	way parents (or lacc thereof) raised retarded drugs shit rais @url	offensive	indirect	anger_sadness_shock_indifference_disgust	origin	special_needs	True
4383	speed twat @url	offensive	direct	confusion_disgust	origin	women	True
1767	@user mongol @user vowed continue refer prayagraj old name let's continue @url	normal	direct	anger_confusion_sadness_shock_indifference	disability	other	False
394	guy mentally retarded? @url	offensive	indirect	anger_sadness	disability	special_needs	True
3620	@user horse racing faggot	fearful_abusive_offensive_hateful_disrespectful	direct	anger_shock	origin	gay	True
4616	@user he's sort cunt mate	offensive	indirect	confusion_fear_shock_sadness_disgust	other	women	True
511	@user @user hey retard 4 injured killed	abusive_offensive	indirect	anger_sadness_shock_indifference_disgust	disability	special_needs	True
2230	put 3rd shelf mongy bitch @url	offensive	direct	confusion_sadness	disability	hispanics	True
2904	twelve hours marathon cleaninga spic n' span home finally feet glasses  @url	fearful_normal	indirect	anger_confusion_shock_indifference_disgust	origin	hispanics	True
1400	@user acceptable even lion awake. takes special kind cunt trophy hunter	offensive	indirect	confusion_sadness_shock_indifference_disgust	gender	women	True
3189	faggot...i forget	fearful_abusive_offensive_hateful_disrespectful	indirect	anger_fear_shock_indifference_disgust	gender	other	True
5528	go hardy go retarded.  @url	disrespectful_normal	indirect	sadness_disgust	other	other	True
615	niggas getting beat dukes dyke girlfriend saying got much testosterone 	offensive_hateful	indirect	anger_sadness_shock_disgust	origin	gay	True
3649	@user @user @user maybe stay shithole countries stand mess *their* politicians built!	offensive_hateful	indirect	sadness_indifference	origin	other	True
1161	um faggot 6 letters flopped	fearful_abusive_offensive_hateful_normal	indirect	anger_disgust	sexual_orientation	refugees	True
1764	@user @user f*** would retard block create ultimate account harass you? retard	offensive	indirect	anger_fear_indifference_sadness_disgust	disability	special_needs	True
497	@user @user indian giver racist offensive many natives words like kike spic jap etc. @url	offensive	indirect	anger_fear_shock_sadness_disgust	other	other	True
589	go facebook n see one twat blackface might scream	offensive	indirect	anger_sadness	gender	women	True
2626	@user yeah... thought trying sincere well full retard. he's gotta clarify meant.	offensive	indirect	anger_sadness	disability	special_needs	True
5056	boosting retard @user @url	offensive	indirect	fear_shock	disability	special_needs	True
2541	@user sounds like chinaman saying brexit	offensive	indirect	anger_confusion_fear_indifference_disgust	origin	left_wing_people	True
1816	@user true! theyll go ching chong ching chong like even funny making fun people name la apa la god pls :')	offensive	indirect	confusion_sadness_shock_indifference_disgust	origin	asians	True
4078	@user @user haha that's retarded! here's another definition you... @url	fearful_abusive_offensive_hateful_disrespectful	indirect	confusion_disgust	disability	special_needs	True
4405	@user @user @user ching chong live dimension? @url	normal	indirect	anger_disgust	origin	asians	False
4898	take jackie sprite illegal alien voting. im sure ads saying illegal aliens @url	normal	indirect	confusion_sadness	other	other	False
2830	@user nigger	hateful	indirect	anger_confusion_shock_indifference_disgust	origin	individual	True
1193	nigger really said niggaz listen album he's gay?	offensive	indirect	anger_indifference	origin	individual	True
174	@user hey spic kinkdom bigger get facts sending ur little puppets talk smacknnur server @url	hateful	indirect	shock_disgust	origin	other	True
5567	mean tell called cracker carries weight called nigger spick wetback chi @url	offensive_hateful	indirect	sadness_disgust	origin	hispanics	True
3291	@user we're shithole country!	offensive_disrespectful	indirect	anger_disgust	origin	other	True
5417	thick ass dyke dancing dude went behind started grinding  kept dancing tho 	offensive	indirect	anger_fear_shock_sadness_disgust	sexual_orientation	gay	True
4257	ce sont des migrants finlandais aveugle ! @url	offensive	indirect	sadness_indifference	origin	refugees	True
576	constantly bashing someone who's dead okay call gay person faggot i'm wrong???	offensive	indirect	anger_disgust	sexual_orientation	gay	True
3922	@user @user nope he's cunt general	offensive	indirect	sadness_fear	gender	women	True
1859	finally japanese songs longer typical ching chong sound	offensive	indirect	confusion_fear_shock_indifference_sadness	origin	other	True
3277	@user forgot say confuses slay queens whether stay nigger mulla stic @url	offensive	indirect	anger_shock	origin	refugees	True
1441	@user @user nice projection faggot	normal	direct	anger_confusion_shock_indifference_disgust	sexual_orientation	special_needs	False
342	@user happy birthday cunt x	offensive	direct	anger_fear	gender	women	True
2257	clearly heard 21 savage feature uncultured retard. @url	offensive	indirect	anger_confusion_shock_indifference_disgust	disability	special_needs	True
248	@user @user @user babe ruth dirty jew	hateful	direct	confusion_fear_shock_indifference_sadness	origin	jews	True
312	illegal aliens need shipped home!	normal	indirect	anger_confusion	origin	immigrants	False
4768	@user shut grand ol negro	offensive	direct	confusion_disgust	origin	hispanics	True
94	@user @user economic asylum thing. neither country shithole asylum. nnhow @url	abusive_offensive_hateful_disrespectful_normal	indirect	confusion_indifference	origin	other	True
1043	hate spoiled twat ugh.	offensive	indirect	anger_sadness	gender	refugees	True
2332	prepare go back come manny lil mama machado...you punk ya lil mama. go back @url	fearful_abusive_offensive_hateful_normal	indirect	fear_shock_indifference_sadness_disgust	other	other	True
1708	harlem shake excuse go full retard 30 seconds.	offensive	indirect	sadness_fear	origin	special_needs	True
3110	@user forgot wish publicly bc im fucking faggot happy birthday brother. hope @url	offensive	indirect	fear_shock_indifference_sadness_disgust	sexual_orientation	other	True
1784	beningging assert dominance ching chong 100 boundaries	offensive	indirect	anger_fear_indifference_sadness_disgust	origin	other	True
4929	men becoming nurses? @url @user @user @user @user @user	offensive	indirect	anger_indifference	other	other	True
4096	two faced corrupt lier! lock charge traitor usa! rope! he's hussein raghead @url	hateful	direct	anger_confusion_sadness_indifference_disgust	origin	muslims	True
5483	@user yt men created africa theory. marcus garvey agent. funded schooled yt called jews	normal	indirect	anger_confusion_sadness_indifference_disgust	origin	refugees	False
579	@user called people shithole countries rapists murderers vehemently stating mi @url	offensive_hateful	indirect	anger_disgust	origin	other	True
2122	botherations nigger?	offensive	indirect	sadness_disgust	origin	muslims	True
2947	name ching chong li	offensive_disrespectful	direct	indifference_disgust	origin	muslims	True
1574	@user @user native americans caucasian mongoloid. next.	offensive	indirect	shock_indifference	origin	special_needs	True
2955	@user ok 13 yr old cunt	offensive	direct	anger_shock	gender	women	True
198	@user whatever retard	offensive	indirect	anger_fear_indifference_sadness_disgust	disability	special_needs	True
2455	actually got luckier maca  best wee baldy retard @url	offensive	indirect	sadness_indifference	disability	special_needs	True
2703	@user wrote brain cells retard fucking blind lmfao i'm done	offensive	direct	shock_disgust	disability	special_needs	True
5299	sleep deprived hungry free pass cunt.	normal	indirect	fear_shock_indifference_sadness_disgust	gender	women	False
1848	talkin bout baby gon look like spic	offensive	indirect	sadness_disgust	origin	other	True
2260	@user america shithole country morals.	normal	indirect	shock_disgust	origin	other	False
1006	@user number leftist extremist terrorist/mass shooters eclipses number right.nyour contenti @url	offensive	indirect	anger_confusion_shock_indifference_disgust	other	other	True
1819	fucken hate customers come store 5 mins closing try shit on. fuck cunt wanna go home	offensive_disrespectful	indirect	anger_indifference	other	women	True
5028	got opening wallet new credit card. who's filling slot. nnwhich faggot thinks worth that. @url	normal	indirect	fear_disgust	other	other	False
2617	political alignment == musical merit wanna argue keep lil nigger lips shut @url	offensive	indirect	fear_disgust	origin	individual	True
3138	@user @user @user grid shit guys retarded	offensive	indirect	anger_sadness_shock_indifference_disgust	disability	special_needs	True
793	keep mind negro open mind got screen door wayne goin crazy	offensive	indirect	shock_indifference	origin	african_descent	True
5253	@user dez....... go nigger somewhere else	offensive	indirect	anger_disgust	origin	indian/hindu	True
581	@user always early can't sleep twat	offensive	indirect	confusion_sadness_shock_indifference_disgust	gender	women	True
1734	next yall. gop gonna ching chong ding dong 2024 @url	offensive	indirect	anger_indifference	origin	other	True
3762	@user @user retarded 	offensive	indirect	anger_sadness	disability	special_needs	True
4484	@user sensitivity whats going ruin country. got called wetback spic im damn c @url	offensive	indirect	confusion_fear_shock_sadness_disgust	origin	immigrants	True
3811	fed mongy self	offensive	indirect	sadness_indifference	disability	special_needs	True
4306	amen. toxic feminazi insanity. ladies moral center patriotic center understanding @url	offensive	indirect	anger_fear_indifference_sadness_disgust	gender	women	True
3363	somebody teach retarded ass apply falsies	fearful	indirect	anger_sadness_shock_indifference_disgust	disability	special_needs	True
2506	tune facebook live video got cussed slam out. called faggot. also told suck @url	offensive	indirect	sadness_indifference	sexual_orientation	other	True
5202	@user @user @user oh i'm sooooo impressed!!!!! chimp broad-speak 'uneducated low info mongoloi @url	disrespectful_hateful	indirect	confusion_fear_shock_indifference_disgust	disability	other	True
5464	starving faggot starving faggot dad thought fam playing game  son @url	fearful_abusive_offensive_hateful_normal	indirect	fear_disgust	sexual_orientation	refugees	True
2484	@user @user hang cunt throw bricks slowly chokes death.	normal	indirect	sadness_disgust	gender	women	False
2852	lot people #walkingaway today. dems exposed themselves. think even illegal aliens dead people vote red!	offensive	indirect	anger_fear_shock_indifference_disgust	origin	left_wing_people	True
2788	@user @user @user @user bwaaaahaahaa  pure comedy gold 15 year old twat thought @url	offensive	indirect	anger_confusion_sadness_indifference_disgust	other	other	True
4268	suck dick pictures . #dyke #queerstakeovertwitter @url	offensive	indirect	confusion_sadness_shock_indifference_disgust	origin	gay	True
27	pretty sure employee philip green called 'balding racist sexist twat' would perceived dismi @url	offensive	indirect	anger_sadness	other	other	True
1422	@user @user ex6 suck dick can't even good side fucking big retard wonder ldlc suddenly b @url	hateful	indirect	anger_disgust	disability	women	True
3269	@user cunt watches anymore anyway gone utter shite.	offensive_disrespectful	indirect	sadness_disgust	gender	women	True
1354	@user @user @user @user @user @user ca turning total shithole @url	offensive	indirect	confusion_fear_indifference_sadness_disgust	other	other	True
3731	@user @user shes fkn retard	offensive	indirect	shock_disgust	disability	special_needs	True
2375	stephen fletcher fucking cunt	offensive	indirect	anger_sadness_shock_indifference_disgust	origin	women	True
1576	nigger getting broke desperate times indeed!!! @url	offensive	indirect	indifference_disgust	origin	muslims	True
5130	dude wayne said keep mind im negro open mind got screen door @url	fearful_abusive_offensive_disrespectful_normal	indirect	indifference_disgust	origin	individual	True
1993	@user come close shameless twat	normal	direct	anger_fear_shock_indifference_sadness	gender	women	False
1752	@user @user maggie twitter tonight one would think lesbian feminazi asexual.	offensive	indirect	anger_confusion_sadness_indifference_disgust	sexual_orientation	women	True
1211	@user stay away shithole countries focus kashmir	offensive	indirect	confusion_sadness	origin	other	True
3354	@user fecking retard	offensive_hateful	direct	anger_disgust	disability	special_needs	True
3971	magazine exists capitalism mongoloid @url	offensive	indirect	sadness_disgust	origin	other	True
5286	@user say nigger give u pass	offensive	indirect	anger_sadness	origin	individual	True
3132	@user r u sayin mum looks like retard??? u wanna fuckin throw hands cunt???	offensive_disrespectful	direct	shock_indifference	gender	women	True
4041	@user @user well ya go- another raghead freak! people gotta go- hell would vote her? looks evil	offensive_hateful	indirect	anger_disgust	religion	other	True
5140	wow hs kids really immature huh. s/o kid needville told brother faggot b/c mother passed away.	offensive	indirect	anger_confusion_fear_indifference_disgust	sexual_orientation	gay	True
3	said retard @url	fearful_abusive_offensive_hateful	indirect	confusion_disgust	disability	special_needs	True
3514	- anonymous started emerging activism retard masksn- parts 4chan supported ideologies followi @url	offensive	indirect	anger_disgust	disability	special_needs	True
5421	bad nigger	normal	indirect	anger_confusion_shock_indifference_disgust	other	other	False
4286	@user funny coming chinaman comes nation chinese dictator mao killed oppress @url	offensive	indirect	shock_disgust	origin	special_needs	True
2479	@user fucking idiotic manager i've never liked makes retarded decisions.	normal	indirect	anger_fear_shock_indifference_disgust	other	individual	False
4832	@user tristan said reply text nigger	hateful	indirect	anger_disgust	origin	individual	True
1506	@user might ask wife play clip tonight. might mongy sports stars call giving 110%	offensive	indirect	anger_confusion_sadness_shock_disgust	other	special_needs	True
2392	past 10 years homo faggot bitch queer nobodies loser aka everybody usa part @url	offensive	direct	sadness_disgust	sexual_orientation	other	True
2585	@user @user people shithole countries behave.	offensive	indirect	anger_sadness	origin	special_needs	True
1575	would look like twat angle this?? @url	offensive	indirect	confusion_fear_indifference_sadness_disgust	gender	women	True
4935	@user gn cunt xxxx	offensive	indirect	anger_disgust	other	other	True
2559	@user @user @user anything probably gayest entire faggot group mos @url	normal	indirect	anger_confusion_shock_indifference_disgust	sexual_orientation	other	False
3887	@user is. good ole fashioned race card. hooray:) shithole country shot hole country. nob @url	offensive	indirect	anger_confusion_sadness_shock_fear	origin	other	True
4716	whoever wins lottery called faggot wetback years back.	offensive	indirect	anger_confusion_fear_indifference_sadness	other	other	True
2581	wanna fuck dyke bad 	offensive_disrespectful	indirect	anger_confusion_fear_sadness_disgust	sexual_orientation	other	True
4173	@user @user leftist terrorist liberals planning one invaders get @url	offensive	indirect	confusion_disgust	other	other	True
5171	point can't tell i'm fucking brilliant retarded completely average. guess time tell.	offensive	indirect	confusion_sadness_shock_indifference_disgust	disability	special_needs	True
3976	@user go sleep ching chong	offensive	indirect	confusion_shock	origin	muslims	True
3281	wide open layup went retarded passed away @url	offensive	indirect	anger_confusion_fear_sadness_disgust	disability	special_needs	True
5566	@user love big dicks cumming ass. faggot whore.	offensive	indirect	anger_disgust	sexual_orientation	special_needs	True
1055	@user shame absolute faggot	hateful	direct	sadness_disgust	sexual_orientation	left_wing_people	True
3530	...fun hear brother refer faggot thinks can't hear him.	offensive	indirect	fear_shock	sexual_orientation	other	True
235	@user sure except directly quoting trump's shithole countries.	disrespectful_normal	indirect	anger_confusion_sadness_shock_indifference	other	other	True
2710	retard	offensive	indirect	anger_fear_indifference_sadness_disgust	disability	special_needs	True
2922	@user says you!!! faggot!!! least i'm dick bag 24/7!!!	abusive_offensive	direct	sadness_disgust	sexual_orientation	other	True
3255	@user praise rn (right now) libtard (liberal retard)	offensive	indirect	anger_disgust	other	other	True
5476	@user ching chong chang ching whatever bitch	offensive	indirect	indifference_disgust	origin	left_wing_people	True
1724	go ahead fucking spic try break truck again!!!!	offensive_hateful	indirect	sadness_shock	origin	indian/hindu	True
3109	@user @user @user @user @user @user btg compromise help edu @url	normal	indirect	anger_indifference	other	other	False
3868	faggot @url	hateful	direct	shock_disgust	sexual_orientation	individual	True
2358	mdr macron demolit la franceaccepte le terrorismeles migrantsnon se serra pas lui qui protegera la france et le @url	hateful_disrespectful	indirect	anger_confusion_sadness_indifference_disgust	other	other	True
5156	@user faggot primo	normal	indirect	confusion_disgust	origin	special_needs	False
4835	wowwww nigger @url	offensive	indirect	anger_confusion_fear_shock_sadness	origin	other	True
1235	twitter shithole country @url	fearful_abusive_offensive_disrespectful_normal	indirect	sadness_shock	other	other	True
4791	les #migrants traversent la mer et trouvent les aides sociales	fearful_offensive_disrespectful_hateful_normal	indirect	anger_confusion_sadness_shock_disgust	other	special_needs	True
5436	@user @user @user know feminazi psycho wants take @url	offensive	direct	anger_indifference	gender	women	True
1916	@user shit retard aint got clue hes	offensive	indirect	anger_sadness_shock_indifference_disgust	disability	special_needs	True
2590	@user dem bernie retard totally shoot republicans congressional baseball game anything	offensive	indirect	anger_sadness	disability	special_needs	True
1872	leitung literal fucking retard people follow either hate every popular thing follow h @url	fearful_offensive_disrespectful_hateful_normal	indirect	anger_confusion	disability	special_needs	True
856	@user literally 5 minutes vote twat farage said good morning britain 350million thing lie.	hateful	direct	indifference_disgust	origin	women	True
1363	faggot sjdjdn @url	abusive_offensive	direct	anger_fear_shock_sadness_disgust	sexual_orientation	special_needs	True
590	@user @user @user whatever u say spic ( ps. im actually latino)	normal	direct	indifference_disgust	origin	left_wing_people	False
5320	left goes nuts @user calls countries shitholes insisting country shithole! mig @url	normal	indirect	sadness_indifference	other	special_needs	False
5190	@user good thing donald trump never vilifies democrats group. muslims mexicans residents shithole countries.	normal	indirect	fear_disgust	origin	left_wing_people	False
3706	@user retarded... hazard &gt;salahsalah veen superb last three games guess ut @url	offensive	indirect	anger_confusion_shock_indifference_disgust	disability	special_needs	True
3696	@user he's cunt doubt	offensive	indirect	anger_disgust	other	women	True
506	@user bonge always going full retard. @url	abusive_offensive_hateful_disrespectful_normal	indirect	anger_confusion_shock_indifference_disgust	disability	special_needs	True
942	hate word dyke much holy fuck	offensive	indirect	anger_indifference	sexual_orientation	other	True
3377	someone pls tell 12 year old called ching chong bitch today looked funny wearing grill. hate sb much	normal	indirect	anger_fear_shock_sadness_disgust	origin	muslims	False
2509	@user fuck u depressed nigger	offensive	direct	anger_sadness_shock_indifference_disgust	origin	individual	True
683	@user @user bowls chinaman scrambled seam too. rarely bowls chinaman ball landing seam	offensive	indirect	anger_sadness	origin	other	True
2336	fcking way i'm paying cnts toll completely retarded bell st exit completely @url	offensive	indirect	sadness_indifference	origin	individual	True
1953	@user that'd good one went school mongy	offensive	indirect	anger_fear_shock_sadness_disgust	other	other	True
367	canadians believe refugees treated better pensioners. case @user shows. @url	fearful_abusive_offensive_disrespectful_normal	indirect	shock_disgust	origin	other	True
4610	listen bigheaded headass dusty lookin lil fuckin cuckass libtard piece shit eating mongoloid troglodyte bitch	hateful	indirect	anger_sadness_shock_disgust	other	individual	True
147	swear boyfriend partially retarded times	fearful_abusive_offensive_hateful_normal	direct	anger_fear_indifference_sadness_disgust	disability	individual	True
4350	@user @user halloween dress anything absolute twat	offensive	indirect	anger_disgust	gender	women	True
4299	lmaoooo see go racist . typical nigger @url	offensive	indirect	sadness_indifference	origin	african_descent	True
4593	whats hatnen ya chinaman lukaine wit kicking flava pimp shit	hateful	indirect	shock_disgust	origin	other	True
4930	@user complete cunt	hateful	indirect	anger_indifference	gender	women	True
852	@user wish well twat!	offensive	indirect	indifference_disgust	origin	special_needs	True
